X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL
-118.187021353276123,34.085056445723886,9568,44334,34.08505155,-118.18700923,MONTEREY ROAD at HUNTINGTON DR SOUTH,Location: MONTEREY ROAD at HUNTINGTON DR SOUTH,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9568
-118.202089824564865,34.097819246793144,9569,,34.0978143502379,-118.202077697036,Griffin Av btwn Montecito Dr & Ave 52,Location: Griffin Av btwn Montecito Dr & Ave 52,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9569
-118.211906304759893,34.08150686520397,9570,,34.0815019710704,-118.211894176747,Griffin Av btwn Av 32 & Av 31,Location: Griffin Av btwn Av 32 & Av 31,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9570
-118.474932035561039,34.196186197095479,9571,,34.1961813046609,-118.474919853943,Haskell Av btwn Bassett St & Marlin Pl,Location: Haskell Av btwn Bassett St & Marlin Pl\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9571
-118.47493493944657,34.196193343027169,9572,,34.1961884510705,-118.474922757381,Haskell Av btwn Bassett St & Marlin Pl,Location: Haskell Av btwn Bassett St & Marlin Pl,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9572
-118.344946055762833,34.210214811255014,9573,,34.210209910217,-118.344933895265,Glenoaks Bl btwn Glencrest Dr & Cabrini Dr,Location: Glenoaks Bl btwn Glencrest Dr & Cabrini Dr,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9573
-118.353133389496747,34.058357032092246,9574,,34.0583521481443,-118.35312123921,Hauser Bl btwn Olympic Bl & 9th st,Location: Hauser Bl btwn Olympic Bl & 9th st,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9574
-118.358349299954398,34.044704588958851,9575,,34.0446997070056,-118.358337150338,Hauser Bl btwn Venice Bl & Pickford St,Location: Hauser Bl btwn Venice Bl & Pickford St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9575
-118.362893631282958,34.031849360943063,9576,,34.0318444808828,-118.362881481877,Hauser Bl btwn Westhaven St & Adams Bl,Location: Hauser Bl btwn Westhaven St & Adams Bl,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9576
-118.49355464599077,34.26294104191772,9577,,34.2629361430145,-118.493542456315,Hayvenhurst Av btwn San Jose St & Chatsworth St,Location: Hayvenhurst Av btwn San Jose St & Chatsworth St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9577
-118.493769638212143,34.238472112622063,9578,,34.2384672168214,-118.493757450312,Hayvenhurst Av btwn Tupper St & Dearborn St,Location: Hayvenhurst Av btwn Tupper St & Dearborn St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9578
-118.364210318816248,34.109235206597845,9579,,34.109230317794,-118.364198162574,Hercules Dr btwn Jupiter Dr & Electra Ct,Location: Hercules Dr btwn Jupiter Dr & Electra Ct,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9579
-118.314931974783136,34.039937253878705,9580,,34.0399323699993,-118.314919832684,WASHINGTON BL BTWN CIMARON ST AND WILTON PL,Location: WASHINGTON BL BTWN CIMARON ST AND WILTON PL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9580
-118.251936297247198,34.025245449281336,9581,,34.0252405635818,-118.25192416736,WASHINGTON BL BTWN PALOMA ST AND ESSEX ST,Location: WASHINGTON BL BTWN PALOMA ST AND ESSEX ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9581
-118.218229628822925,34.017295591362753,9582,,34.0172907044139,-118.218217505676,WASHINGTONBL BTWN SOTO ST AND GRANDE VISTA AV,Location: WASHINGTONBL BTWN SOTO ST AND GRANDE VISTA AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9582
-118.338667308399906,34.098990739312761,9583,,34.0989858502933,-118.338655157994,Highland Av btwn Sunset Bl & Selma Av,Location: Highland Av btwn Sunset Bl & Selma Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9583
-118.338603219224709,34.088062669614587,9584,,34.0880577816328,-118.338591070054,Highland Av btwn Willoughby Av & Romaine St,Location: Highland Av btwn Willoughby Av & Romaine St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9584
-118.338609836742577,34.074969704555052,9585,,34.0749648178328,-118.338597688593,Highland Av btwn Beverly Bl & 1rst st,Location: Highland Av btwn Beverly Bl & 1rst st,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9585
-118.339079617983543,34.059585085805324,9586,,34.0595802010694,-118.339067469986,Highland Av btwn 9th St & 8th St,Location: Highland Av btwn 9th St & 8th St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9586
-118.652514105302629,34.196662424362913,9587,,34.1966575420155,-118.65250189338,Highlander Rd btwn Scarborough Peak Dr & Semrad Rd,Location: Highlander Rd btwn Scarborough Peak Dr & Semrad Rd,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9587
-118.42211601253463,34.314738886391659,9588,,34.3147339782377,-118.422103829713,Hubbard St btwn Kismet Av & Eldridge Av,Location: Hubbard St btwn Kismet Av & Eldridge Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9588
-118.443709993732782,34.29551047328404,9589,,34.2955055681094,-118.443697809535,Hubbard St btwn Woodcock Av & Bradley Av,Location: Hubbard St btwn Woodcock Av & Bradley Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9589
-118.162583731071834,34.092147210987257,9590,,34.0921423131587,-118.162571610392,Huntington Dr btwn Poplar Bl & Maycrest Av,Location: Huntington Dr btwn Poplar Bl & Maycrest Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9590
-118.186047893375289,34.086326701041138,9591,,34.0863218051636,-118.186035770138,Huntington Dr btwn Collis Av & Monterey Rd,Location: Huntington Dr btwn Collis Av & Monterey Rd,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9591
-118.448417859508552,34.159433634493539,9592,,34.1594287445251,-118.448405685419,Huston St btwn Van Nuys Bl & Tyron Av,Location: Huston St btwn Van Nuys Bl & Tyron Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9592
-118.247693024909992,33.92949677977353,9593,,33.9294919046431,-118.247680903062,Imperial Hw btwn Success Av & Compton Av,Location: Imperial Hw btwn Success Av & Compton Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9593
-118.438533865153858,34.018323388835604,9594,,34.0183185140673,-118.43852170437,Inglewood Bl btwn Allaseba Dr & Stanwood Dr,Location: Inglewood Bl btwn Allaseba Dr & Stanwood Dr,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9594
-118.426476408658061,34.003190132647944,9595,,34.0031852594362,-118.42646425049,Inglewood Bl btwn Mitchell Av & Pacific Av,Location: Inglewood Bl btwn Mitchell Av & Pacific Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9595
-118.412252148119279,33.990432156901136,9596,,33.9904272837115,-118.412239994213,Inglewood Bl btwn Culver Dr & Havelock Av,Location: Inglewood Bl btwn Culver Dr & Havelock Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9596
-118.310747310595019,34.025590042127334,9597,,34.0255851598442,-118.310735170989,Jefferson Bl btwn Western Av & St Andrews Pl,Location: Jefferson Bl btwn Western Av & St Andrews Pl,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9597
-118.457454777558112,34.182223713668641,9598,,34.1822188219208,-118.457442599909,Kester Av btwn Delano St & Calvert St,Location: Kester Av btwn Delano St & Calvert St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9598
-118.375455568391672,33.974074519248219,9599,,33.9740696462511,-118.37544342213,La Tijera Bl btwn Thornburn St & ALvern Cir,Location: La Tijera Bl btwn Thornburn St & ALvern Cir,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9599
-118.386849051439839,33.963939069466889,9600,,33.9639341980498,-118.386836904034,La Tijera Bl btwn 83rd & Airport Bl,Location: La Tijera Bl btwn 83rd & Airport Bl,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9600
-118.511035634797949,34.287804830201814,9601,38521,34.28779993,-118.51102344,LOUISE AVE at SIGNATURE DR,Location: LOUISE AVE at SIGNATURE DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9601
-118.330677972198416,34.106676709979155,9602,,34.1066718197002,-118.330665822721,CAHUENGA BL S/O 101 FWY S/B ON RAMP,Location: CAHUENGA BL S/O 101 FWY S/B ON RAMP,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9602
-118.336439785827849,34.116154329695455,9604,,34.1161494390242,-118.336427633728,CAHUENGA BL EAST N/O 101 FWY N/B ON RAMP,Location: CAHUENGA BL EAST N/O 101 FWY N/B ON RAMP,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9604
-118.293488300895831,34.233539703086535,9605,,34.2335347967126,-118.293476147246,La Tuna Cyn Rd btwn Honolulu Av & Wildwood Fire Rd,Location: La Tuna Cyn Rd btwn Honolulu Av & Wildwood Fire Rd\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9605
-118.329868219390974,34.236251486841098,9606,,34.2362465815946,-118.329856058571,La Tuna Cyn Rd btwn Elben Av & Wildwood Fire Rd,Location: La Tuna Cyn Rd btwn Elben Av & Wildwood Fire Rd,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9606
-118.293479246879912,34.233560013175982,9607,,34.2335551061283,-118.293467093199,LaTuna Cyn Rd  btwn S La Tuna Cyn Rd & Wildwood Fire Rd,Location: LaTuna Cyn Rd  btwn S La Tuna Cyn Rd & Wildwood Fire Rd,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9607
-118.347228070409287,34.234685993131073,9608,,34.2346810893774,-118.347215907715,La Tuna Cyn Rd btwn Matanga Pl & Martindale Av,Location: La Tuna Cyn Rd btwn Matanga Pl & Martindale Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9608
-118.364532008500348,34.234175040941935,9609,,34.2341701384191,-118.364519842043,La Tuna Cyn btwn Sunland Bl & Wheatland Av,Location: La Tuna Cyn btwn Sunland Bl & Wheatland Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9609
-118.352180917209282,34.217889831984358,9610,,34.2178849306341,-118.352168754179,Lanark St btwn Glencrest Dr & Sully Dr,Location: Lanark St btwn Glencrest Dr & Sully Dr,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9610
-118.384655011771486,34.181482672311766,9611,,34.1814777770799,-118.384642846598,Lankershim Bl btwn Oxnard St & Erwin St,Location: Lankershim Bl btwn Oxnard St & Erwin St\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9611
-118.384665377280513,34.18149972708305,9612,,34.1814948313518,-118.384653211739,Lankershim Bl btwn Oxnard St & Erwin St,Location: Lankershim Bl btwn Oxnard St & Erwin St\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9612
-118.384665377280513,34.18149972708305,9613,,34.1814948313518,-118.384653211739,Lankershim Bl btwn Victory Bl & Oxnard St,Location: Lankershim Bl btwn Victory Bl & Oxnard St\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9613
-118.384689028991644,34.181474806393247,9614,,34.1814699110589,-118.384676863428,Lankershim Bl btwn Victory Bl & Oxnard St,Location: Lankershim Bl btwn Victory Bl & Oxnard St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9614
-118.488223898884812,34.130098024290639,9615,28344,34.13009314,-118.48821172,CORDA DR at MULHOLLAND DR,Location: CORDA DR at MULHOLLAND DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9615
-118.496459479872982,34.13061251416498,9616,48234,34.13060763,-118.4964473,STONE OAK DR at MULHOLLAND DR,Location: STONE OAK DR at MULHOLLAND DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9616
-118.457619907434221,34.24999441443034,9617,,34.2499895155717,-118.457607724338,Lassen St btwn Lemona Av & Kester Av,Location: Lassen St btwn Lemona Av & Kester Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9617
-118.533875252617648,34.250019586318039,9618,,34.2500146913852,-118.533863056678,Lassen Av btwn Reseda Bl & Etiwanda Av,Location: Lassen Av btwn Reseda Bl & Etiwanda Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9618
-118.613141694986084,34.249995648658157,9619,,34.2499907586319,-118.613129485528,Lassen St btwn Shoup Av & Farralone Av,Location: Lassen St btwn Shoup Av & Farralone Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9619
-118.527410735129692,34.246856634411877,9620,,34.246851739779,-118.527398540883,Lindley Av btwn Kinzie St & Superior St,Location: Lindley Av btwn Kinzie St & Superior St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9620
-118.414900154330454,34.164884869373367,9621,,34.1648799772871,-118.414887985697,Magnolia BL btwn Leghorn Av & Coldwater Canyon Av,Location: Magnolia BL btwn Leghorn Av & Coldwater Canyon Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9621
-118.370427028193404,34.156090505849882,9622,,34.1560856119281,-118.370414867804,VINELAND AV BTWN BLIX ST AND KLING ST,Location: VINELAND AV BTWN BLIX ST AND KLING ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9622
-118.370327253823589,34.191056107206563,9623,,34.1910512097972,-118.370315090259,VINELAND AV BTWN ARCHWOOD ST AND KITTRIDGE ST,Location: VINELAND AV BTWN ARCHWOOD ST AND KITTRIDGE ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9623
-118.370347522797601,34.214732289780819,9624,,34.2147273894159,-118.370335357846,VINELAND AV BTWN STRATHERN ST AND ARMINTA ST,Location: VINELAND AV BTWN STRATHERN ST AND ARMINTA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9624
-118.370352228503748,34.218670339092697,9625,,34.218665438437,-118.370340063229,VINELAND AV BTWN CANTARA ST AND SUNLAND BL,Location: VINELAND AV BTWN CANTARA ST AND SUNLAND BL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9625
-118.463913604446233,34.133465656224182,9626,28553,34.13346077,-118.46390143,STONEWOOD DR at WOODCLIFF ROAD,Location: STONEWOOD DR at WOODCLIFF ROAD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9626
-118.459855164753293,34.140366156675057,9627,28266,34.14036127,-118.45984299,STONE CANYON AVE at STONESBORO PL,Location: STONE CANYON AVE at STONESBORO PL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9627
-118.52420447220959,34.186829897806106,9628,,34.1868250098193,-118.524192282707,VICTORY BL BTWN BERTRAND AV AND ENFIELD AV,Location: VICTORY BL BTWN BERTRAND AV AND ENFIELD AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9628
-118.599498120324,34.188118456008247,9629,,34.1881135713395,-118.599485918394,VICTORY BL BTWN OWENSMOUTH AV AND CANOGA AV,Location: VICTORY BL BTWN OWENSMOUTH AV AND CANOGA AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9629
-118.425276936401204,34.186685259432217,9630,,34.1866803654379,-118.425264763541,VICTORY BL BTWN GREENBUSH AV AND VARNA AV,Location: VICTORY BL BTWN GREENBUSH AV AND VARNA AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9630
-118.428725620063773,34.214033747299347,9631,,34.2140288507617,-118.428713444917,VENTURA CANYON AV BTWN STATHERN ST AND STAGG ST,Location: VENTURA CANYON AV BTWN STATHERN ST AND STAGG ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9631
-118.619829798284982,34.167138472290716,9632,,34.1671335910414,-118.619817595023,VENTURA BL BTWN PONCE AV AND SALE AV,Location: VENTURA BL BTWN PONCE AV AND SALE AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9632
-118.579219849928222,34.168110467517522,9633,,34.1681055844265,-118.579207652836,VENTURA BL BTWN CHALK HILL AND VILLA TERRAZA,Location: VENTURA BL BTWN CHALK HILL AND VILLA TERRAZA,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9633
-118.551793559528306,34.172620462347062,9634,,34.1726155767443,-118.5517813666,VENTURA BL BTWN SYLVIA AV AND BECKFORD AV,Location: VENTURA BL BTWN SYLVIA AV AND BECKFORD AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9634
-118.39834012555508,33.959940264541025,9635,,33.9599353947421,-118.398327975906,Manchester Av btwn Sepulveda Bl & Kentwood Av,Location: Manchester Av btwn Sepulveda Bl & Kentwood Av\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9635
-118.352089470639839,34.045085050173384,9636,,34.0450801678349,-118.352077322566,VENICE BL BTWN CLOVERDALE AV AND MEADOWBROOK AV,Location: VENICE BL BTWN CLOVERDALE AV AND MEADOWBROOK AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9636
-118.576488353010816,34.193811630344513,9637,,34.1938067444523,-118.576476154552,VANOWEN ST BTWN MASON AV AND OSO AV,Location: VANOWEN ST BTWN MASON AV AND OSO AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9637
-118.38504756967825,34.193944764684829,9638,,34.1939398674365,-118.385035403971,VANOWEN ST BTWN IRVINE AV AND LEMP AV,Location: VANOWEN ST BTWN IRVINE AV AND LEMP AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9638
-118.448705925377496,34.153630234185343,9639,,34.1536253456146,-118.448693751543,VAN NUYS BL BTWN HORTENSE ST AND MILBANK ST,Location: VAN NUYS BL BTWN HORTENSE ST AND MILBANK ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9639
